img_path,gall_mm2,prop_herb,leaf_area_mm2,month,leaf,tree,exp.round
images/segmented_processed/2022_June_isolate/tree36_20220701_leaf2.png,9.168433225,2.20E-06,3255.395944,June,2,36,2
images/segmented_processed/2022_June_isolate/tree37_20220701_leaf1.png,0,1.21E-04,2457.563042,June,1,37,2
images/segmented_processed/2022_June_isolate/tree37_20220701_leaf3.png,0,2.26E-05,1424.198539,June,3,37,2
images/segmented_processed/2022_June_isolate/tree38_20220701_leaf1.png,0,1.74E-05,1953.666597,June,1,38,2
images/segmented_processed/2022_June_isolate/tree38_20220701_leaf2.png,2.051965607,3.96E-04,1813.369497,June,2,38,2
images/segmented_processed/2022_June_isolate/tree38_20220701_leaf3.png,35.41567189,7.23E-06,2229.737512,June,3,38,2
images/segmented_processed/2022_June_isolate/tree39_20220701_leaf1.png,25.52143424,1.44E-05,2859.259055,June,1,39,2
images/segmented_processed/2022_June_isolate/tree39_20220701_leaf2.png,23.82789057,2.21E-04,2386.968257,June,2,39,2
images/segmented_processed/2022_June_isolate/tree39_20220701_leaf3.png,10.63796318,5.23E-06,3766.299538,June,3,39,2
images/segmented_processed/2022_June_isolate/tree4_20220701_leaf1.png,0,3.01E-04,2616.664749,June,1,4,2
images/segmented_processed/2022_June_isolate/tree4_20220701_leaf2.png,0,3.96E-06,1810.419685,June,2,4,2
images/segmented_processed/2022_June_isolate/tree4_20220701_leaf3.png,0,4.37E-06,2050.298944,June,3,4,2
images/segmented_processed/2022_June_isolate/tree40_20220701_leaf1.png,18.51786953,5.67E-05,2022.501531,June,1,40,2
images/segmented_processed/2022_June_isolate/tree40_20220701_leaf2.png,5.31898159,1.92E-05,2058.582076,June,2,40,2
images/segmented_processed/2022_June_isolate/tree40_20220701_leaf3.png,5.114681084,2.22E-05,2098.893791,June,3,40,2
images/segmented_processed/2022_June_isolate/tree41_20220701_leaf1.png,3.424721637,7.77E-05,2974.264111,June,1,41,2
images/segmented_processed/2022_June_isolate/tree41_20220701_leaf2.png,0,2.43E-04,2650.591178,June,2,41,2
images/segmented_processed/2022_June_isolate/tree41_20220701_leaf3.png,0,0.001212095,2815.106848,June,3,41,2
images/segmented_processed/2022_June_isolate/tree42_20220701_leaf1.png,11.77953706,8.89E-05,3145.080839,June,1,42,2
images/segmented_processed/2022_June_isolate/tree42_20220701_leaf2.png,0,4.77E-05,2218.140771,June,2,42,2
images/segmented_processed/2022_June_isolate/tree42_20220701_leaf3.png,12.22756448,1.33E-04,2325.737245,June,3,42,2
images/segmented_processed/2022_June_isolate/tree44_20220630_leaf2.png,0,6.92E-06,1035.242634,June,2,44,2
images/segmented_processed/2022_June_isolate/tree44_20220630_leaf3.png,0,3.24E-04,913.9795312,June,3,44,2
images/segmented_processed/2022_June_isolate/tree45_20220701_leaf1.png,15.18275338,1.39E-04,2511.801242,June,1,45,2
images/segmented_processed/2022_June_isolate/tree45_20220701_leaf2.png,0,3.72E-06,2891.889789,June,2,45,2
images/segmented_processed/2022_June_isolate/tree45_20220701_leaf3.png,6.666648084,2.35E-05,3049.873219,June,3,45,2
images/segmented_processed/2022_June_isolate/tree46_20220701_leaf1.png,40.59486892,7.17E-05,2674.727311,June,1,46,2
images/segmented_processed/2022_June_isolate/tree46_20220701_leaf2.png,142.2773812,0.002454674,2666.254217,June,2,46,2
images/segmented_processed/2022_June_isolate/tree46_20220701_leaf3.png,67.43708801,6.83E-07,2625.716695,June,3,46,2
images/segmented_processed/2022_June_isolate/tree47_20220701_leaf1.png,0,2.66E-06,2699.227243,June,1,47,2
images/segmented_processed/2022_June_isolate/tree47_20220701_leaf2.png,0,2.11E-06,1699.6458,June,2,47,2
images/segmented_processed/2022_June_isolate/tree47_20220701_leaf3.png,0,5.49E-06,2283.278582,June,3,47,2
images/segmented_processed/2022_June_isolate/tree48_20220630_leaf3.png,0,0.001206413,3140.317412,June,3,48,2
images/segmented_processed/2022_June_isolate/tree49_20220701_leaf1.png,0,5.33E-06,1009.50077,June,1,49,2
images/segmented_processed/2022_June_isolate/tree49_20220701_leaf2.png,0,6.24E-06,861.1194635,June,2,49,2
images/segmented_processed/2022_June_isolate/tree49_20220701_leaf3.png,0,0,761.6896331,June,3,49,2
images/segmented_processed/2022_June_isolate/tree5_20220701_leaf1.png,0,1.02E-05,2636.691575,June,1,5,2
images/segmented_processed/2022_June_isolate/tree5_20220701_leaf2.png,0,0,2558.976738,June,2,5,2
images/segmented_processed/2022_June_isolate/tree5_20220701_leaf3.png,0,1.87E-05,1918.971354,June,3,5,2
images/segmented_processed/2022_June_isolate/tree51_20220701_leaf1.png,295.4830473,1.97E-05,2269.493674,June,1,51,2
images/segmented_processed/2022_June_isolate/tree51_20220701_leaf2.png,49.6253097,3.53E-06,2535.639886,June,2,51,2
images/segmented_processed/2022_June_isolate/tree52_20220701_leaf1.png,5.430092391,3.37E-06,3193.100419,June,1,52,2
images/segmented_processed/2022_June_isolate/tree52_20220701_leaf2.png,3.365582017,5.97E-05,1592.208824,June,2,52,2
images/segmented_processed/2022_June_isolate/tree53_20220630_leaf3.png,0,3.90E-06,3672.516645,June,3,53,2
images/segmented_processed/2022_June_isolate/tree54_20220701_leaf1.png,22.0967126,2.71E-06,1986.168299,June,1,54,2
images/segmented_processed/2022_June_isolate/tree54_20220701_leaf2.png,49.26509565,7.41E-06,3386.169773,June,2,54,2
images/segmented_processed/2022_June_isolate/tree54_20220701_leaf3.png,0,2.04E-06,2640.498016,June,3,54,2
images/segmented_processed/2022_June_isolate/tree55_20220701_leaf1.png,18.19170556,9.69E-04,2781.916977,June,1,55,2
images/segmented_processed/2022_June_isolate/tree55_20220701_leaf2.png,112.1699382,0,2937.868155,June,2,55,2
images/segmented_processed/2022_June_isolate/tree55_20220701_leaf3.png,8.132593819,1.64E-06,3274.877968,June,3,55,2
images/segmented_processed/2022_June_isolate/tree56_20220701_leaf1.png,6.062707115,3.34E-05,2521.747451,June,1,56,2
images/segmented_processed/2022_June_isolate/tree56_20220701_leaf2.png,0,6.51E-05,2091.718184,June,2,56,2
images/segmented_processed/2022_June_isolate/tree56_20220701_leaf3.png,7.136180825,9.49E-06,2831.755548,June,3,56,2
images/segmented_processed/2022_June_isolate/tree57_20220701_leaf2.png,0,1.13E-04,3481.251945,June,2,57,2
images/segmented_processed/2022_June_isolate/tree57_20220701_leaf3.png,0,0.002326365,3487.363039,June,3,57,2
images/segmented_processed/2022_June_isolate/tree58_20220701_leaf1.png,27.70601596,2.96E-06,2423.50579,June,1,58,2
images/segmented_processed/2022_June_isolate/tree59_20220701_leaf1.png,0,1.16E-05,1703.860842,June,1,59,2
images/segmented_processed/2022_June_isolate/tree59_20220701_leaf2.png,8.591373902,7.56E-04,1547.717908,June,2,59,2
images/segmented_processed/2022_June_isolate/tree59_20220701_leaf3.png,0,1.71E-05,1995.95501,June,3,59,2
images/segmented_processed/2022_June_isolate/tree6_20220701_leaf1.png,4.168447162,1.59E-05,2487.213497,June,1,6,2
images/segmented_processed/2022_June_isolate/tree6_20220701_leaf2.png,11.44620465,0,3044.523772,June,2,6,2
images/segmented_processed/2022_June_isolate/tree6_20220701_leaf3.png,47.70237599,6.59E-05,2174.993937,June,3,6,2
images/segmented_processed/2022_June_isolate/tree60_20220701_leaf1.png,0,1.61E-04,2353.803475,June,1,60,2
images/segmented_processed/2022_June_isolate/tree60_20220701_leaf2.png,2.777770035,8.04E-04,2687.304337,June,2,60,2
images/segmented_processed/2022_June_isolate/tree60_20220701_leaf3.png,0,2.60E-06,2071.671645,June,3,60,2
images/segmented_processed/2022_June_isolate/tree61_20220701_leaf1.png,0,1.04E-05,3089.953753,June,1,61,2
images/segmented_processed/2022_June_isolate/tree61_20220701_leaf2.png,4.874538384,3.22E-04,2013.13955,June,2,61,2
images/segmented_processed/2022_June_isolate/tree61_20220701_leaf3.png,4.039415264,1.79E-05,3097.908928,June,3,61,2
images/segmented_processed/2022_June_isolate/tree62_20220701_leaf1.png,0,2.23E-04,3878.388831,June,1,62,2
images/segmented_processed/2022_June_isolate/tree62_20220701_leaf2.png,4.788517118,4.32E-05,2488.018154,June,2,62,2
images/segmented_processed/2022_June_isolate/tree62_20220701_leaf3.png,37.01602585,1.47E-04,2662.058888,June,3,62,2
images/segmented_processed/2022_June_isolate/tree63_20220701_leaf1.png,0,4.28E-06,3349.001418,June,1,63,2
images/segmented_processed/2022_June_isolate/tree63_20220701_leaf2.png,0,1.52E-04,2868.93824,June,2,63,2
images/segmented_processed/2022_June_isolate/tree63_20220701_leaf3.png,0,1.54E-04,2749.275491,June,3,63,2
images/segmented_processed/2022_June_isolate/tree64_20220701_leaf1.png,12.48383617,2.94E-05,1953.231115,June,1,64,2
images/segmented_processed/2022_June_isolate/tree64_20220701_leaf2.png,2.804651681,1.64E-05,1964.793806,June,2,64,2
images/segmented_processed/2022_June_isolate/tree64_20220701_leaf3.png,3.112894549,2.72E-05,2763.400899,June,3,64,2
images/segmented_processed/2022_June_isolate/tree65_20220701_leaf2.png,12.06806672,2.18E-05,1968.779458,June,2,65,2
images/segmented_processed/2022_June_isolate/tree65_20220701_leaf3.png,5.698908846,6.87E-07,2609.248999,June,3,65,2
images/segmented_processed/2022_June_isolate/tree66_20220701_leaf1.png,8.161267574,2.12E-05,1857.507367,June,1,66,2
images/segmented_processed/2022_June_isolate/tree66_20220701_leaf2.png,0,2.51E-06,2143.87216,June,2,66,2
images/segmented_processed/2022_June_isolate/tree7_20220701_leaf1.png,36.60204851,7.46E-04,1642.482877,June,1,7,2
images/segmented_processed/2022_June_isolate/tree7_20220701_leaf2.png,41.89056424,0.001265434,1208.01993,June,2,7,2
images/segmented_processed/2022_June_isolate/tree8_20220701_leaf1.png,0,1.13E-05,2227.588773,June,1,8,2
images/segmented_processed/2022_June_isolate/tree8_20220701_leaf2.png,3.897838598,0,2776.305881,June,2,8,2
images/segmented_processed/2022_June_isolate/tree8_20220701_leaf3.png,0,7.07E-05,2482.994871,June,3,8,2
images/segmented_processed/2022_June_isolate/tree9_20220701_leaf1.png,27.33325714,2.41E-04,2435.749483,June,1,9,2
images/segmented_processed/2022_June_isolate/tree9_20220701_leaf2.png,0,1.29E-05,2353.740751,June,2,9,2
images/segmented_processed/2022_June_isolate/tree9_20220701_leaf3.png,0,0.001060605,1652.531236,June,3,9,2
images/segmented_processed/2022_August_isolate/tree1_20220816_leaf1.png,14.91931325,0.012084834,3086.000359,August,1,1,3
images/segmented_processed/2022_August_isolate/tree1_20220816_leaf2.png,2.833325436,0.001346215,2239.11383,August,2,1,3
images/segmented_processed/2022_August_isolate/tree1_20220816_leaf3.png,21.25442104,2.95E-04,3737.779904,August,3,1,3
images/segmented_processed/2022_August_isolate/tree10_20220816_leaf2.png,0,1.49E-04,5153.879899,August,2,10,3
images/segmented_processed/2022_August_isolate/tree10_20220816_leaf3.png,20.3601583,0.002931197,2925.509767,August,3,10,3
images/segmented_processed/2022_August_isolate/tree11_20220816_leaf1.png,6.965930404,0.001926325,2861.681987,August,1,11,3
images/segmented_processed/2022_August_isolate/tree11_20220816_leaf2.png,4.894251591,2.64E-04,1863.229573,August,2,11,3
images/segmented_processed/2022_August_isolate/tree11_20220816_leaf3.png,0,0.007231844,2849.545821,August,3,11,3
images/segmented_processed/2022_August_isolate/tree12_20220816_leaf1.png,0,6.32E-04,6107.776882,August,1,12,3
images/segmented_processed/2022_August_isolate/tree12_20220816_leaf2.png,15.61823604,3.45E-04,3362.797078,August,2,12,3
images/segmented_processed/2022_August_isolate/tree12_20220816_leaf3.png,7.173815129,1.21E-04,3512.696302,August,3,12,3
images/segmented_processed/2022_August_isolate/tree13_20220816_leaf1.png,0,0.004767115,2938.658475,August,1,13,3
images/segmented_processed/2022_August_isolate/tree13_20220816_leaf2.png,0,0.003379492,2864.094167,August,2,13,3
images/segmented_processed/2022_August_isolate/tree14_20220816_leaf1.png,9.901406093,7.27E-05,3253.621755,August,1,14,3
images/segmented_processed/2022_August_isolate/tree14_20220816_leaf3.png,0,0.002825889,4224.242706,August,3,14,3
images/segmented_processed/2022_August_isolate/tree15_2022816_leaf1.png,34.88520742,0.009510914,2130.916999,August,1,15,3
images/segmented_processed/2022_August_isolate/tree15_2022816_leaf2.png,87.7954542,0.007908118,2446.324722,August,2,15,3
images/segmented_processed/2022_August_isolate/tree15_2022816_leaf3.png,0,0.002574723,3968.123348,August,3,15,3
images/segmented_processed/2022_August_isolate/tree16_20220816_leaf1.png,0,0.00165634,3442.827321,August,1,16,3
images/segmented_processed/2022_August_isolate/tree16_20220816_leaf3.png,20.70961969,0.004375603,3113.950102,August,3,16,3
images/segmented_processed/2022_August_isolate/tree17_20220816_leaf1.png,102.0911133,3.29E-04,4471.620152,August,1,17,3
images/segmented_processed/2022_August_isolate/tree17_20220816_leaf2.png,0,0.002850747,3527.33067,August,2,17,3
images/segmented_processed/2022_August_isolate/tree17_20220816_leaf3.png,0,1.59E-04,4007.433274,August,3,17,3
images/segmented_processed/2022_August_isolate/tree18_20220816_leaf1.png,0,0.003075009,3127.878378,August,1,18,3
images/segmented_processed/2022_August_isolate/tree18_20220816_leaf2.png,0,0.00285733,2276.09939,August,2,18,3
images/segmented_processed/2022_August_isolate/tree18_20220816_leaf3.png,0,0.003501532,2049.788193,August,3,18,3
images/segmented_processed/2022_August_isolate/tree19_20220816_leaf1.png,0,0.003186758,4057.999441,August,1,19,3
images/segmented_processed/2022_August_isolate/tree19_20220816_leaf2.png,0,2.59E-04,2940.929078,August,2,19,3
images/segmented_processed/2022_August_isolate/tree2_20220816_leaf2.png,0,0.002859314,3853.333345,August,2,2,3
images/segmented_processed/2022_August_isolate/tree2_20220816_leaf3.png,0,0.002717195,3926.924538,August,3,2,3
images/segmented_processed/2022_August_isolate/tree20_20220816_leaf2.png,0,0.003084697,3438.167836,August,2,20,3
images/segmented_processed/2022_August_isolate/tree20_20220816_leaf3.png,42.9174431,0.00321743,3204.980314,August,3,20,3
images/segmented_processed/2022_August_isolate/tree21_20220816_leaf1.png,0,0.001131678,5354.10694,August,1,21,3
images/segmented_processed/2022_August_isolate/tree21_20220816_leaf2.png,0,0.002560477,3804.023447,August,2,21,3
images/segmented_processed/2022_August_isolate/tree21_20220816_leaf3.png,0,0.001321021,3139.195551,August,3,21,3
images/segmented_processed/2022_August_isolate/tree22_20220816_leaf1.png,0,0.003530491,2661.902974,August,1,22,3
images/segmented_processed/2022_August_isolate/tree22_20220816_leaf2.png,0,4.96E-05,2674.714767,August,2,22,3
images/segmented_processed/2022_August_isolate/tree22_20220816_leaf3.png,0,0.004103624,2980.572337,August,3,22,3
images/segmented_processed/2022_August_isolate/tree23_20220816_leaf1.png,0,0.004624057,3779.894482,August,1,23,3
images/segmented_processed/2022_August_isolate/tree23_20220816_leaf2.png,0,0.006218121,4506.125432,August,2,23,3
images/segmented_processed/2022_August_isolate/tree23_20220816_leaf3.png,0,9.27E-05,5023.944778,August,3,23,3
images/segmented_processed/2022_August_isolate/tree24_20220816_leaf2.png,6.448010701,0.002893534,3658.498763,August,2,24,3
images/segmented_processed/2022_August_isolate/tree24_20220816_leaf3.png,0,3.12E-05,5404.735831,August,3,24,3
images/segmented_processed/2022_August_isolate/tree25_20220816_leaf1.png,113.7326579,3.01E-05,3395.881215,August,1,25,3
images/segmented_processed/2022_August_isolate/tree25_20220816_leaf2.png,6.440842262,1.34E-04,4756.067388,August,2,25,3
images/segmented_processed/2022_August_isolate/tree25_20220816_leaf3.png,10.8458479,8.96E-06,3398.852533,August,3,25,3
images/segmented_processed/2022_August_isolate/tree26_20220817_leaf1.png,25.90852993,4.32E-05,2487.329984,August,1,26,3
images/segmented_processed/2022_August_isolate/tree26_20220817_leaf2.png,0,3.92E-05,3752.208179,August,2,26,3
images/segmented_processed/2022_August_isolate/tree26_20220817_leaf3.png,0,2.55E-05,4070.931305,August,3,26,3
images/segmented_processed/2022_August_isolate/tree27_20220816_leaf1.png,0,8.49E-05,3714.109719,August,1,27,3
images/segmented_processed/2022_August_isolate/tree27_20220816_leaf2.png,0,8.44E-05,4418.819224,August,2,27,3
images/segmented_processed/2022_August_isolate/tree27_20220816_leaf3.png,0,7.74E-05,1805.500344,August,3,27,3
images/segmented_processed/2022_August_isolate/tree28_20220816_leaf1.png,0,4.06E-04,2478.213522,August,1,28,3
images/segmented_processed/2022_August_isolate/tree28_20220816_leaf2.png,0,1.37E-05,3403.320263,August,2,28,3
images/segmented_processed/2022_August_isolate/tree28_20220816_leaf3.png,0,2.01E-05,2680.97819,August,3,28,3
images/segmented_processed/2022_August_isolate/tree29_20220817_leaf1.png,0,3.00E-04,2516.926676,August,1,29,3
images/segmented_processed/2022_August_isolate/tree29_20220817_leaf2.png,0,2.00E-06,2691.815077,August,2,29,3
images/segmented_processed/2022_August_isolate/tree29_20220817_leaf3.png,0,3.27E-04,1853.073688,August,3,29,3
images/segmented_processed/2022_August_isolate/tree3_20220816_leaf1.png,49.5141989,0.003328302,4978.468202,August,1,3,3
images/segmented_processed/2022_August_isolate/tree3_20220816_leaf2.png,131.4996335,9.12E-05,2790.27,August,2,3,3
images/segmented_processed/2022_August_isolate/tree3_20220816_leaf3.png,0,0.003790002,3718.034439,August,3,3,3
images/segmented_processed/2022_August_isolate/tree30_20220816_leaf1.png,31.91747376,0,3607.25697,August,1,30,3
images/segmented_processed/2022_August_isolate/tree30_20220816_leaf2.png,0,9.42E-05,1902.066383,August,2,30,3
images/segmented_processed/2022_August_isolate/tree31_20220816_leaf1.png,0,1.45E-04,3592.886043,August,1,31,3
images/segmented_processed/2022_August_isolate/tree31_20220816_leaf2.png,0,3.27E-05,3344.904655,August,2,31,3
images/segmented_processed/2022_August_isolate/tree31_20220816_leaf3.png,0,0,3090.525436,August,3,31,3
images/segmented_processed/2022_August_isolate/tree32_20220816_leaf1.png,0,2.80E-04,3638.188784,August,1,32,3
images/segmented_processed/2022_August_isolate/tree32_20220816_leaf2.png,0,6.48E-04,2751.230682,August,2,32,3
images/segmented_processed/2022_August_isolate/tree32_20220816_leaf3.png,0,4.58E-04,2217.592385,August,3,32,3
images/segmented_processed/2022_August_isolate/tree33_20220815_leaf1.png,0,5.79E-06,4952.349995,August,1,33,3
images/segmented_processed/2022_August_isolate/tree33_20220815_leaf2.png,18.51070109,5.91E-06,3029.780085,August,2,33,3
images/segmented_processed/2022_August_isolate/tree33_20220815_leaf3.png,5.838693403,1.83E-04,2579.408581,August,3,33,3
images/segmented_processed/2022_August_isolate/tree34_20220815_leaf1.png,21.03399155,4.34E-05,4253.755168,August,1,34,3
images/segmented_processed/2022_August_isolate/tree35_20220816_leaf1.png,0,1.32E-05,3922.514156,August,1,35,3
images/segmented_processed/2022_August_isolate/tree35_20220816_leaf2.png,0,5.42E-04,3023.330282,August,2,35,3
images/segmented_processed/2022_August_isolate/tree35_20220816_leaf3.png,0,2.60E-04,3916.07869,August,3,35,3
images/segmented_processed/2022_August_isolate/tree36_20220817_leaf1.png,0,4.36E-06,5348.508389,August,1,36,3
images/segmented_processed/2022_August_isolate/tree36_20220817_leaf2.png,4.655901001,1.36E-05,3690.217312,August,2,36,3
images/segmented_processed/2022_August_isolate/tree36_20220817_leaf3.png,0,1.33E-05,3774.605966,August,3,36,3
images/segmented_processed/2022_August_isolate/tree37_20220816_leaf1.png,0,0.001652192,1914.471366,August,1,37,3
images/segmented_processed/2022_August_isolate/tree37_20220816_leaf2.png,21.84581724,6.61E-04,4252.097467,August,2,37,3
images/segmented_processed/2022_August_isolate/tree37_20220816_leaf3.png,0,2.82E-04,800.6913165,August,3,37,3
images/segmented_processed/2022_August_isolate/tree38_20220817_leaf1.png,0,0.001561481,2189.809308,August,1,38,3
images/segmented_processed/2022_August_isolate/tree38_20220817_leaf3.png,0,5.13E-05,3632.561559,August,3,38,3
images/segmented_processed/2022_August_isolate/tree39_20220816_leaf1.png,61.75072393,0.001038753,4718.560324,August,1,39,3
images/segmented_processed/2022_August_isolate/tree39_20220816_leaf2.png,29.08235621,1.01E-05,3015.185144,August,2,39,3
images/segmented_processed/2022_August_isolate/tree39_20220816_leaf3.png,33.06980029,7.82E-05,4009.021083,August,3,39,3
images/segmented_processed/2022_August_isolate/tree4_20220816_leaf1.png,0,0.003138409,3183.464245,August,1,4,3
images/segmented_processed/2022_August_isolate/tree4_20220816_leaf3.png,40.32605247,7.96E-05,2857.864794,August,3,4,3
images/segmented_processed/2022_August_isolate/tree41_20220816_leaf1.png,0,1.81E-05,4649.879512,August,1,41,3
images/segmented_processed/2022_August_isolate/tree41_20220816_leaf2.png,0,0.001373707,4041.587301,August,2,41,3
images/segmented_processed/2022_August_isolate/tree41_20220816_leaf3.png,0,6.90E-06,3374.137548,August,3,41,3
images/segmented_processed/2022_August_isolate/tree42_20220816_leaf1.png,15.07343469,2.69E-04,3454.796822,August,1,42,3
images/segmented_processed/2022_August_isolate/tree42_20220816_leaf3.png,0,5.02E-06,2853.726813,August,3,42,3
images/segmented_processed/2022_August_isolate/tree43_20220816_leaf1.png,0,8.44E-06,1061.552597,August,1,43,3
images/segmented_processed/2022_August_isolate/tree44_20220816_leaf1.png,0,7.71E-04,2162.67856,August,1,44,3
images/segmented_processed/2022_August_isolate/tree44_20220816_leaf2.png,0,0.002953822,3082.081015,August,2,44,3
images/segmented_processed/2022_August_isolate/tree44_20220816_leaf3.png,0,2.27E-06,3155.536007,August,3,44,3
images/segmented_processed/2022_August_isolate/tree45_20220817_leaf1.png,0,1.61E-05,3230.512501,August,1,45,3
images/segmented_processed/2022_August_isolate/tree45_20220817_leaf2.png,34.25080059,9.30E-05,2197.155166,August,2,45,3
images/segmented_processed/2022_August_isolate/tree45_20220817_leaf3.png,0,8.51E-05,3726.951977,August,3,45,3
images/segmented_processed/2022_August_isolate/tree46_20220817_leaf1.png,66.96397105,6.83E-05,3911.872609,August,1,46,3
images/segmented_processed/2022_August_isolate/tree46_20220817_leaf2.png,0,3.39E-05,2745.422455,August,2,46,3
images/segmented_processed/2022_August_isolate/tree46_20220817_leaf3.png,4.535829651,4.63E-04,3188.172117,August,3,46,3
images/segmented_processed/2022_August_isolate/tree47_20220816_leaf1.png,0,7.74E-06,4166.017061,August,1,47,3
images/segmented_processed/2022_August_isolate/tree47_20220816_leaf3.png,0,0,3858.08602,August,3,47,3
images/segmented_processed/2022_August_isolate/tree48_20220816_leaf1.png,0,3.83E-04,3190.516196,August,1,48,3
images/segmented_processed/2022_August_isolate/tree48_20220816_leaf2.png,0,0.001809621,3512.676589,August,2,48,3
images/segmented_processed/2022_August_isolate/tree48_20220816_leaf3.png,0,5.55E-05,4228.294666,August,3,48,3
images/segmented_processed/2022_August_isolate/tree49_20220816_leaf1.png,0,0,626.650583,August,1,49,3
images/segmented_processed/2022_August_isolate/tree49_20220816_leaf2.png,0,1.18E-04,1244.163199,August,2,49,3
images/segmented_processed/2022_August_isolate/tree49_20220816_leaf3.png,0,0,556.5916385,August,3,49,3
images/segmented_processed/2022_August_isolate/tree5_20220816_leaf1.png,7.88349057,0.002671768,4341.815855,August,1,5,3
images/segmented_processed/2022_August_isolate/tree5_20220816_leaf2.png,0,0.002574177,3556.821627,August,2,5,3
images/segmented_processed/2022_August_isolate/tree5_20220816_leaf3.png,8.83868504,0.00290972,3614.127919,August,3,5,3
images/segmented_processed/2022_August_isolate/tree51_20220817_leaf1.png,8.116464831,8.65E-04,3973.594659,August,1,51,3
images/segmented_processed/2022_August_isolate/tree51_20220817_leaf2.png,7.476681668,0.001003432,3023.663615,August,2,51,3
images/segmented_processed/2022_August_isolate/tree51_20220817_leaf3.png,3.025081174,1.54E-04,2494.634623,August,3,51,3
images/segmented_processed/2022_August_isolate/tree52_20220817_leaf1.png,0,1.90E-04,3631.948658,August,1,52,3
images/segmented_processed/2022_August_isolate/tree52_20220817_leaf2.png,0,4.87E-05,2979.509616,August,2,52,3
images/segmented_processed/2022_August_isolate/tree52_20220817_leaf3.png,7.218617872,0.001142027,2512.346044,August,3,52,3
images/segmented_processed/2022_August_isolate/tree53_20220816_leaf2.png,111.8867849,1.12E-05,4301.113459,August,2,53,3
images/segmented_processed/2022_August_isolate/tree53_20220816_leaf3.png,0,0.001096866,3102.672355,August,3,53,3
images/segmented_processed/2022_August_isolate/tree54_20220816_leaf1.png,49.60022017,3.74E-05,3067.778187,August,1,54,3
images/segmented_processed/2022_August_isolate/tree54_20220816_leaf2.png,0,0.001807305,3114.591677,August,2,54,3
images/segmented_processed/2022_August_isolate/tree54_20220816_leaf3.png,50.24717177,1.50E-04,2991.525712,August,3,54,3
images/segmented_processed/2022_August_isolate/tree55_20220817_leaf2.png,12.2311487,3.70E-05,2855.638994,August,2,55,3
images/segmented_processed/2022_August_isolate/tree55_20220817_leaf3.png,0,2.52E-04,2758.832812,August,3,55,3
images/segmented_processed/2022_August_isolate/tree56_20220816_leaf1.png,12.32792263,0.002909848,4080.804037,August,1,56,3
images/segmented_processed/2022_August_isolate/tree56_20220816_leaf3.png,0,7.51E-05,3701.217282,August,3,56,3
images/segmented_processed/2022_August_isolate/tree57_20220817_leaf1.png,0,2.12E-06,2537.225903,August,1,57,3
images/segmented_processed/2022_August_isolate/tree57_20220817_leaf2.png,5.216831337,1.88E-05,3423.929524,August,2,57,3
images/segmented_processed/2022_August_isolate/tree57_20220817_leaf3.png,0,3.82E-06,3757.016409,August,3,57,3
images/segmented_processed/2022_August_isolate/tree58_20220816_leaf1.png,137.55338,7.48E-06,2876.945386,August,1,58,3
images/segmented_processed/2022_August_isolate/tree58_20220816_leaf2.png,17.59134882,4.01E-05,3394.434983,August,2,58,3
images/segmented_processed/2022_August_isolate/tree58_20220816_leaf3.png,0,1.24E-06,4346.150968,August,3,58,3
images/segmented_processed/2022_August_isolate/tree59_20220816_leaf1.png,0,0.003774632,2248.545704,August,1,59,3
images/segmented_processed/2022_August_isolate/tree59_20220816_leaf3.png,0,9.25E-05,3467.691051,August,3,59,3
images/segmented_processed/2022_August_isolate/tree6_20220816_leaf1.png,34.35832717,0.003430843,2451.923273,August,1,6,3
images/segmented_processed/2022_August_isolate/tree6_20220816_leaf2.png,0,1.51E-05,2129.578293,August,2,6,3
images/segmented_processed/2022_August_isolate/tree6_20220816_leaf3.png,0,3.03E-05,4255.507851,August,3,6,3
images/segmented_processed/2022_August_isolate/tree60_20220816_leaf1.png,4.30106328,0.00300776,3709.629445,August,1,60,3
images/segmented_processed/2022_August_isolate/tree60_20220816_leaf2.png,0,2.09E-05,2738.325701,August,2,60,3
images/segmented_processed/2022_August_isolate/tree60_20220816_leaf3.png,0,0.003365657,2531.892584,August,3,60,3
images/segmented_processed/2022_August_isolate/tree61_20220816_leaf1.png,0,0.002930127,4338.18504,August,1,61,3
images/segmented_processed/2022_August_isolate/tree61_20220816_leaf3.png,0,5.49E-05,3429.899042,August,3,61,3
images/segmented_processed/2022_August_isolate/tree62_20220816_leaf1.png,0,2.97E-04,3550.149602,August,1,62,3
images/segmented_processed/2022_August_isolate/tree62_20220816_leaf2.png,0,0.003922596,3612.914661,August,2,62,3
images/segmented_processed/2022_August_isolate/tree62_20220816_leaf3.png,50.11993198,0.002953389,3623.188825,August,3,62,3
images/segmented_processed/2022_August_isolate/tree63_20220816_leaf2.png,0,1.73E-04,2866.002764,August,2,63,3
images/segmented_processed/2022_August_isolate/tree64_20220817_leaf1.png,41.30812859,2.91E-05,2957.282079,August,1,64,3
images/segmented_processed/2022_August_isolate/tree64_20220817_leaf3.png,3.299273958,4.47E-06,2003.189757,August,3,64,3
images/segmented_processed/2022_August_isolate/tree65_20220815_leaf1.png,5.293892054,1.04E-04,2184.708964,August,1,65,3
images/segmented_processed/2022_August_isolate/tree65_20220815_leaf2.png,15.54117532,0.00285764,3665.570428,August,2,65,3
